Zomato URL,Name of Restaurant,Address,Location,Cuisine,Top Dishes,Price for 2,Ratings,No of Votes
https://www.zomato.com/chennai/mannas-biryani-ambattur,Manna's Biryani," Red Hills Road, Near Ambedkar Statue, Oragadam Ambattur, Chennai",Ambattur,"Biryani, South Indian",Invalid,300,3.2,9
https://www.zomato.com/chennai/hotel-dravidan-perambur,Hotel Dravidan," 2/11, Cholan Street, Pallavan Salai, Anbazhagan Nagar, Perambur, Chennai",Perambur,South Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/fresh-juice-o-cafe-nungambakkam,Fresh Juice 'O' Cafe," 125/1, Next to Isphani Centre, Nungambakkam High Road, Nungambakkam, Chennai",Nungambakkam,Beverages,Invalid,200,3.2,9
https://www.zomato.com/chennai/chellas-chill-out-1-mogappair,Chellas Chill Out," 37, Rathnavel Pandian Road, Golden George Nagar, Mogappair, Chennai",Mogappair,Beverages,Invalid,150,3.4,12
https://www.zomato.com/chennai/swirl-mahabalipuram,Swirl," ITC WelcomHotel Kences Palm, Beach No 53, Devaneri Village East Coast Road, Mahabalipuram, Chennai",Mahabalipuram,Finger Food,Invalid,800,3.2,8
https://www.zomato.com/chennai/the-british-table-injambakkam,The British Table," Shop 2, Plot 2, ECR Injambakkam, Chennai",Injambakkam,"Fast Food, Chinese, BBQ",Invalid,450,3.2,6
https://www.zomato.com/chennai/grand-chat-chillerz-virugambakkam,Grand Chat & Chillerz," 281, Arcot Road, Virugambakkam, Chennai",Virugambakkam,"Beverages, Street Food",Invalid,200,3.4,10
https://www.zomato.com/chennai/bbq-food-stall-anna-nagar-east,BBQ Food Stall," 3rd Avenue, ICF South Colony, Anna Nagar East, Chennai",Anna Nagar East,BBQ,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/la-mesa-restaurant-sholinganallur,La Mesa Restaurant," Kumaran Nagar, Nunkam Palayam Road, Sholinganallur, Chennai",Sholinganallur,"North Indian, Arabian, Chinese",Invalid,500,3.2,4
https://www.zomato.com/chennai/the-bakers-company-mylapore,The Baker's Company," 6/20, Balaiya Avenue, Luz Church Road, Mylapore, Chennai",Mylapore,Bakery,Invalid,200,3.2,7
https://www.zomato.com/chennai/hotel-pandian-egmore,Hotel Pandian," Hotel Pandian, 15, Kenneth Lane, Egmore, Chennai",Egmore,"South Indian, Chinese, Salad, Desserts, Beverages",Invalid,600,invalid,invalid
https://www.zomato.com/chennai/pressato-adyar,Pressato," 14/18, 2nd Floor Balaraman Road, Adyar, Chennai",Adyar,"Salad, Beverages",Invalid,400,3.2,10
https://www.zomato.com/chennai/hotel-bright-parrys,Hotel Bright," 34, Rajaji Salai Near Customs House, Parrys, Chennai",Parrys,"Chinese, North Indian",Invalid,350,3.1,8
https://www.zomato.com/chennai/aaha-kalyana-biriyani-k-k-nagar,Aaha Kalyana Biriyani," 53/20, Anna Main Road, MGR Nagar, Near K.K. Nagar, Chennai",K.K. Nagar,Biryani,Invalid,200,3.1,invalid
https://www.zomato.com/chennai/chinnahs-restaurant-padur,Chinnah's Restaurant," 1/114, OMR Road, Padur, Chennai",Padur,"Chinese, Arabian, South Indian, North Indian",Invalid,500,3.1,9
https://www.zomato.com/chennai/green-crush-mylapore,Green Crush," Waitrose London Supermarket, Opposite Alwarpet Anjeneyar Temple, 114 Luz Church Road, CIT Colony, Mylapore, Chennai",Mylapore,"Beverages, Juices",Invalid,150,3.3,8
https://www.zomato.com/chennai/hotel-bismi-triplicane,Hotel Bismi," 120, Dr Besant Road, Mirsahibpet, Triplicane, Chennai",Triplicane,"Chinese, South Indian, North Indian",Invalid,300,3.2,10
https://www.zomato.com/chennai/bbq-anna-nagar-west,BBQ," 340, 341, 2nd Avenue, G Block, Ranganathan Garden, Anna Nagar West, Chennai","Kora Food Street, Anna Nagar West",BBQ,Invalid,400,3.1,4
https://www.zomato.com/chennai/first-moment-burger-shop-medavakkam,First Moment Burger Shop," 256, Elumalai Salai Street, Vaithiyalingam Nagar, Nanmangalam, Kovilambakkam, Medavakkam, Chennai",Medavakkam,"Sandwich, Fast Food",Invalid,300,3,7
https://www.zomato.com/chennai/brunos-kitchen-madipakkam,Bruno's Kitchen," Plot 714/2, Barathiar Street, Madipakkam, Chennai",Madipakkam,"Fast Food, Chinese, Beverages",Invalid,400,3.3,11
https://www.zomato.com/chennai/zingrille-avadi,Zingrille," 24, 1st Floor, MG Road, Pattabiram, Near Avadi, Chennai",Avadi,"North Indian, Arabian",Invalid,400,2.8,6
https://www.zomato.com/chennai/hot-momos-anna-nagar-east,Hot Momos," 4th Main Road, N Super Market, Anna Nagar East, Chennai",Anna Nagar East,"Chinese, Momos",Invalid,200,3.1,9
https://www.zomato.com/chennai/lassi-town-purasavakkam,Lassi Town," 116, Bricklin Road, Raj Plaza, Purasavakkam, Chennai",Purasavakkam,"Beverages, Sandwich",Invalid,200,3.3,11
https://www.zomato.com/chennai/food-corner-tambaram,Food Corner," 36/297, Kailashpuram, 1st Street, West Tambaram, Chennai",Tambaram,"North Indian, Street Food",Invalid,150,3.3,8
https://www.zomato.com/chennai/subham-ganesan-mandaveli,Subham Ganesan," 210, St Marry's Road, Mandaveli, Chennai",Mandaveli,"Mithai, Street Food",Invalid,150,3.3,10
https://www.zomato.com/chennai/salad-bay-madipakkam,Salad Bay," No-928,Shine Supermarket, Bazaar Road, Ram Nagar, Madipakkam, Chennai",Madipakkam,"Salad, Sandwich",Invalid,250,3.3,9
https://www.zomato.com/chennai/mr-juice-thiruvanmiyur,Mr. Juice," 103/20A, East Mada Street, Thiruvanmiyur, Chennai",Thiruvanmiyur,"Beverages, Fast Food",Invalid,200,3.3,7
https://www.zomato.com/chennai/kolkatta-chat-medavakkam,Kolkatta Chat," 11/338, Perumbakkam Main Road, Medavakkam, Chennai",Medavakkam,"Street Food, Fast Food",Invalid,200,3.5,6
https://www.zomato.com/chennai/gem-restaurant-perambur,Gem Restaurant," 939, 13th Central Cross Street, MKB Nagar, Perambur, Chennai",Perambur,"Biryani, North Indian, Chinese",Invalid,800,3.2,8
https://www.zomato.com/chennai/so-far-so-good-sandwich-store-chetpet,So Far So Good (Sandwich Store)," Shop 104, R.V. Ramanathan Salai, Chetpet, Chennai",Chetpet,"Burger, Finger Food, Rolls, Sandwich",Invalid,300,3.3,10
https://www.zomato.com/chennai/shri-srinivas-pallikaranai,Shri Srinivas," 387, 200 Feet, Radial Road, Ram Nagar, South Extension, Pallikaranai, Chennai",Pallikaranai,"South Indian, Chinese",Invalid,300,3.2,5
https://www.zomato.com/chennai/annai-bhavan-washermenpet,Annai Bhavan," 780/1, T.H Road, Thiruvottiyur, Washermenpet, Chennai",Washermenpet,"Bakery, Street Food",Invalid,200,3.2,9
https://www.zomato.com/chennai/hotel-aahaar-triplicane,Hotel Aahaar," 8, Venkatesan Street, Near Chepauk Stadium, Triplicane, Chennai",Triplicane,Bengali,Invalid,100,3.3,8
https://www.zomato.com/chennai/mississippi-bar-kilpauk,Mississippi Bar," Hotel Blue Diamond, 934, EVR Periyar Salai, Kilpauk, Chennai","Hotel Blue Diamond, Kilpauk",Finger Food,Invalid,1000,3.1,7
https://www.zomato.com/chennai/wooden-house-kelambakkam,Wooden House," 63/103, Kelambakkam Road, Jyothi Nagar, Kelambakkam, Chennai",Kelambakkam,"North Indian, Chinese, Mughlai",Invalid,450,3.3,6
https://www.zomato.com/chennai/namma-aachi-perungudi,Namma Aachi," 4th Main Road, Nehru Nagar, Kandanchavadi, Perungudi, Chennai",Perungudi,South Indian,Invalid,200,3.3,9
https://www.zomato.com/chennai/sri-kumars-ambattur,Sri Kumars," 795, CTH Road, Thirumullaivoyal, Ambattur, Chennai",Ambattur,"Chettinad, South Indian, Biryani, North Indian",Invalid,200,3,10
https://www.zomato.com/chennai/al-gani-a-c-restaurant-kanchipuram-district,Al- Gani A/C Restaurant," 17, Nethaji Street, Rajiv Gandhi Nagar, Malaimedu Nandhivaram, Guduvanchery, Kanchipuram District, Chennai",Kanchipuram District,"North Indian, South Indian",Invalid,500,3.2,8
https://www.zomato.com/chennai/cococane-gst-road,Cococane," Shop C16A, 20, OMR Food Street, Thailavaram, GST Road, Chennai","OMR Food Street, Guduvancheri",South Indian,Invalid,600,3.7,10
https://www.zomato.com/chennai/new-grand-hotel-chromepet,New Grand Hotel," 310, GST Road, Chromepet, Chennai",Chromepet,"North Indian, Chettinad",Invalid,450,2.9,10
https://www.zomato.com/chennai/my-deli-welcomhotel-gopalapuram,My Deli - WelcomHotel," 10, Welcom Hotel, Cathedral Road, Gopalapuram, Chennai","WelcomHotel, RK Salai (Cathedral Road)","Bakery, Fast Food, Beverages",Invalid,400,3.4,10
https://www.zomato.com/chennai/ss-karaikudi-chettainadu-mess-k-k-nagar,SS Karaikudi Chettainadu Mess," 99, Ponnambalam Salai, K.K. Nagar, Chennai",K.K. Nagar,"South Indian, Chinese, Biryani",Invalid,250,3.3,10
https://www.zomato.com/chennai/carrie-cakes-ambattur,Carrie Cakes," L4/1 East Avenue, Korattur, Ambattur, Chennai",Ambattur,"Bakery, Desserts",Invalid,500,3.2,9
https://www.zomato.com/chennai/cake-more-ramapuram,Cake & More," 3/135, Jyothi Apartment, Ramapuram Main Road, Sathya Nagar, Manapakkam, Ramapuram, Chennai",Ramapuram,"Bakery, Fast Food",Invalid,250,3,8
https://www.zomato.com/chennai/noors-multi-cuisine-restaurant-porur,Noors Multi Cuisine Restaurant," 65, Kundrathur Main Road, Porur, Chennai",Porur,"South Indian, North Indian, Arabian",Invalid,500,3.1,6
https://www.zomato.com/chennai/titos-burger-nanganallur,Tito's Burger," 9, E.M.K Street, Palavanthangal, Nanganallur, Chennai",Nanganallur,"Burger, Fast Food",Invalid,200,3,4
https://www.zomato.com/chennai/evar-green-potheri,Ever Green," SRM Back Gate, Potheri Javagreen Food Court, Potheri, Chennai",Potheri,"Sandwich, Fast Food",Invalid,200,3.2,10
https://www.zomato.com/chennai/karunaas-k-k-nagar,Karunaas," 575, Alagiri Salai, K.K. Nagar, Chennai",K.K. Nagar,South Indian,Invalid,200,3.2,6
https://www.zomato.com/hangi-roadster-food-truck,Hangi Roadst'er, Location Varies,Ambattur,"BBQ, Seafood",Invalid,200,3.2,7
https://www.zomato.com/chennai/awww-pie-aminijikarai,Awww Pie," F3, Akshaya Kamalam, Ammai Ammal Street, A.N. Colony, Aminijikarai, Chennai",Aminijikarai,Bakery,Invalid,600,3.1,5
https://www.zomato.com/chennai/tea2go-india-alwarpet,Tea2Go India," Wait Rose Supermarket, Opposite MCTM School, Alwarpet, Chennai",Alwarpet,Street Food,Invalid,100,3.2,11
https://www.zomato.com/chennai/s-m-moideen-biryani-centre-alandur,S.M.Moideen Biryani Centre," 209/210, MKN Road, Alandur, Chennai",Alandur,"Biryani, South Indian",Invalid,250,3,13
https://www.zomato.com/chennai/vs-bakehouse-kottivakkam,V'S Bake house," 52, Sangam Colony, Kamaraj Salai, Kottivakkam, Chennai",Kottivakkam,Bakery,Invalid,300,3.1,6
https://www.zomato.com/chennai/chiffons-egatoor,Chiffons," House of Hiranandani, Near Navallur Toll, Egatoor, Chennai",Egatoor,Bakery,Invalid,300,3.4,10
https://www.zomato.com/chennai/brown-tree-thiruvanmiyur,Brown Tree," Old 18/2, New 65, ECR Road, Thiruvanmiyur, Chennai",Thiruvanmiyur,"Bakery, Desserts",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/chiffons-egatoor,Chiffons," House of Hiranandani, Near Navallur Toll, Egatoor, Chennai",Egatoor,Bakery,Invalid,300,3.4,10
https://www.zomato.com/chennai/brown-tree-thiruvanmiyur,Brown Tree," Old 18/2, New 65, ECR Road, Thiruvanmiyur, Chennai",Thiruvanmiyur,"Bakery, Desserts",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/steam-food-zone-chetpet,Steam - Food Zone," Eco Park, Poonamallee High Road, Chetpet, Chennai","Food Zone, Kilpauk",Chinese,Invalid,300,3.2,6
https://www.zomato.com/chennai/5-star-chef-kitchen-potheri,5 Star Chef Kitchen," Shop 17, GST Road, Potheri, Chennai",Potheri,"North Indian, Chinese, Biryani",Invalid,400,3.3,8
https://www.zomato.com/chennai/anjali-sweets-adambakkam,Anjali Sweets," 6/B, State Bank Colony, Adambakkam, Chennai",Adambakkam,"Mithai, Desserts, Street Food",Invalid,150,3.3,9
https://www.zomato.com/chennai/best-parrys,Best," 1, Errabalu Street, Parrys, Chennai",Parrys,"Fast Food, Ice Cream, Juices",Invalid,300,3,9
https://www.zomato.com/chennai/foodon-chettinad-family-restaurant-1-park-town,Foodon Chettinad Family Restaurant," 1105, Poonamallee High Road,  Periyamet, Park Town, Chennai",Park Town,"Chettinad, South Indian, Chinese",Invalid,400,3,9
https://www.zomato.com/chennai/coco-crush-medavakkam,Coco Crush," The Shoppes Food Mall, 9, Kailash Nagar, Perumbakkam, Chennai",Medavakkam,"Fast Food, Beverages",Invalid,250,3.2,8
https://www.zomato.com/chennai/pizza-man-crispy-chicken-madhavaram,Pizza Man Crispy Chicken," 1st Main Road, Mathur, Madhavaram, Chennai",Madhavaram,Burger,Invalid,300,3.1,8
https://www.zomato.com/chennai/hotel-sri-sabari-gst-road,Hotel Sri Sabari," 11, K.G Complex, Peerkkan Karanai, Near Perungalathur Bus Stand, GST Road, Chennai",GST Road,South Indian,Invalid,200,3.2,10
https://www.zomato.com/chennai/rams-corner-vadapalani,Rams Corner," 24/4, Thiru Nagar Colony, Gandhi Nagar, Vadapalani, Chennai",Vadapalani,Fast Food,Invalid,150,3.2,7
https://www.zomato.com/chennai/mankatha-anna-nagar-west,Mankatha," G Block, Ranganathan Garden, Anna Nagar West, Chennai",Anna Nagar West,"North Indian, Chinese",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/vinod-food-bazaar-ramapuram,Vinod Food Bazaar," 14, Kamarajar Salai, Ramapuram, Chennai",Ramapuram,Fast Food,Invalid,300,3.2,7
https://www.zomato.com/chennai/safiya-briyani-centre-anna-nagar-east,Safiya Briyani Centre," AD-40, 10th Main Road, Shanthi Colony, Anna Nagar East, Chennai",Anna Nagar East,Biryani,Invalid,300,3.4,7
https://www.zomato.com/chennai/hotel-new-arcot-biriyani-2-gst-road,Hotel New Arcot Biriyani," Nellikuppam Road, Nandhivaram, Guduvancheri, GST Road, Chennai",GST Road,Biryani,Invalid,250,3.4,11
https://www.zomato.com/chennai/sree-surya-bhavan-kanchipuram-district,Sree Surya Bhavan," Shop 3, Sindhu Salai, Kanchipuram District, Chennai",Kanchipuram District,"South Indian, Chinese",Invalid,250,3.3,5
https://www.zomato.com/chennai/momos-1-t-nagar,Momo's," 113/119, Sir Thiyagaraga Road, T. Nagar, Chennai",T. Nagar,Momos,Invalid,200,3.2,6
https://www.zomato.com/chennai/reshmi-kitchen-washermenpet,Reshmi Kitchen," New 178, Old 745, T.H. Road, Washermenpet, Chennai",Washermenpet,"South Indian, Chinese",Invalid,400,3.2,6
https://www.zomato.com/chennai/just-cakes-kolathur,Just Cakes," Viduthalai Nagar, Kolathur, Chennai",Kolathur,Bakery,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/nallan-barbeque-virugambakkam,Nallan Barbeque," 83/3, Kaliamman Koil Street, Virugambakkam, Chennai",Virugambakkam,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/the-real-dhaba-tambaram,The Real Dhaba," 1B/3, Yadaval Street, Kadaperi, Tambaram, Chennai",Tambaram,"North Indian, Chinese",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/home-lunch-box-ambattur,Home Lunch Box," 7, Thirumullaivoyal Colony, Ayyanar Street, Thirumullaivoyal, Ambattur, Chennai",Ambattur,"South Indian, North Indian",Invalid,200,3.1,6
https://www.zomato.com/chennai/cherrys-bakery-confectionary-kodambakkam,Cherry's Bakery & Confectionary," 5, Sivan Coil Street, Near Ponmani Kalyanmandam, Kodambakkam, Chennai",Kodambakkam,"Bakery, Fast Food, Beverages",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/the-little-diner-anna-nagar-east,The Little Diner," 164/12, Mangalam Colony, 4th Avenue, Anna Nagar East, Chennai",Anna Nagar East,"Pizza, Sandwich",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/thahas-biriyani-k-k-nagar,Thahas Biriyani," 228/54, Jeevanandham Salai, Kalaignar Karunanidhi Nagar, Sivalingapuram, K.K. Nagar, Chennai",K.K. Nagar,"South Indian, Desserts",Invalid,350,3.1,8
https://www.zomato.com/chennai/murthy-restaurant-washermenpet,Murthy Restaurant," 875, TH Road, Thiruvottiyur, Washermenpet, Chennai",Washermenpet,"South Indian, Bakery",Invalid,300,3.3,8
https://www.zomato.com/chennai/thalapakattu-ksks-biriyani-madipakkam,Thalapakattu Ksks Biriyani," 48, Medavakkam Main Road, Keelkattalai, Madipakkam, Chennai",Madipakkam,"Biryani, Arabian, Chinese",Invalid,350,3.2,12
https://www.zomato.com/chennai/parampariya-unavu-tambaram,Parampariya Unavu," Shop 3, Swargam Avenue, Movendar Nagar Extension, Old perungalatur, Tambaram, Chennai",Tambaram,South Indian,Invalid,400,3.2,6
https://www.zomato.com/chennai/just-vegan-by-avocado-care-t-nagar,Just Vegan by Avocado Care," 42 Giriappa Road, T. Nagar, Chennai",T. Nagar,"Healthy Food, Beverages",Invalid,350,3.4,11
https://www.zomato.com/chennai/k-p-r-monster-foods-ekkaduthangal,K P R Monster Foods," 1, Gandhi Nagar Extension, Ekkaduthangal, Chennai",Ekkaduthangal,"South Indian, Chinese",Invalid,400,3.2,7
https://www.zomato.com/chennai/siddhi-sudarshan-nanganallur,Siddhi Sudarshan," Old 16, New 22 Ranga Colony, Nanganallur, Chennai",Nanganallur,"South Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/epas-pizza-ice-cream-shop-ambattur,Epa's Pizza & Ice Cream Shop," 388, MTH Road, Varadharajapuram, Ambattur, Chennai",Ambattur,"Fast Food, Ice Cream",Invalid,200,3.2,11
https://www.zomato.com/chennai/hajeeras-kitchen-chromepet,Hajeeras Kitchen," 207, GST Service Road, Chromepet, Chennai",Chromepet,"North Indian, Chinese, Biryani",Invalid,700,3.2,6
https://www.zomato.com/chennai/box-it-anna-nagar-west,Box It," 10, Padikuppam Main Road, Near Waves Clothing Private limited Anna Nagar West, Chennai",Anna Nagar West,"Chinese, Thai",Invalid,350,3.2,6
https://www.zomato.com/chennai/cafe-meet-taramani,Cafe Meet," No 1, Ambedkar street, M.G.Nagar, Taramani",Taramani,"Fast Food, Beverages",Invalid,250,3.2,4
https://www.zomato.com/chennai/kattha-chuna-shenoy-nagar,Kattha Chuna," 8th Cross Street, Pulls Avenue, Opposite Bollywood Shoes, Shenoy Nagar, Chennai",Shenoy Nagar,Paan,Invalid,150,3.4,8
https://www.zomato.com/chennai/citruse-purasavakkam,Citruse," 18/45, Thakkar Street, Purasawalkam, Chennai",Purasavakkam,"Fast Food, Beverages",Invalid,200,3.3,10
https://www.zomato.com/chennai/idlies-1-ramapuram,Idlies," 25, Mount Poonamallee High Road, Nandambakkam, Ramapuram, Chennai",Ramapuram,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/famous-bombay-kulfi-1-anna-nagar-west,Famous Bombay Kulfi," 79, Vetri Vinayaga Koil Street, Thiruvalleswarar Nagar, Anna Nagar West, Chennai",Anna Nagar West,"Ice Cream, Beverages",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/2-0-foodie-porur,2.0 Foodie," 2, Subbiah Nagar, Iyyapanthangal, Pillaiyarmadanthangal Road, Porur, Chennai",Porur,"North Indian, Chinese, South Indian",Invalid,600,invalid,invalid
https://www.zomato.com/chennai/veeras-besst-hotel-gst-road,Veera's Besst Hotel," Old 45, New 993, Urapakkam, GST Road, Chennai",GST Road,"North Indian, South Indian, Chinese",Invalid,300,3.4,5
https://www.zomato.com/chennai/cafe-jus-graveez-ambattur,Cafe Jus Graveez," 26, BRR Nagar, Near Old Ration Shop, Ambattur, Chennai",Ambattur,"South Indian, North Indian",Invalid,350,2.9,10
https://www.zomato.com/chennai/farabi-vepery,Farabi," 12, Peddu Naicken Street, Kondithope, Vepery, Chennai",Vepery,"Street Food, Fast Food",Invalid,200,3,10
https://www.zomato.com/chennai/shri-anandhaas-adyar,Shri Anandhaas," 20, 3rd Avenue, Indra Nagar, Adyar, Chennai",Adyar,"South Indian, North Indian",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/sri-ganesh-chettinad-hotel-royapettah,Sri Ganesh Chettinad Hotel," 78/84, Gowdiya Mutt Road, Royapettah, Chennai",Royapettah,Chettinad,Invalid,300,3.2,8
https://www.zomato.com/chennai/chennai-al-taj-vandalur,Chennai Al Taj," Walajah High Road, Mannivakkam Junction, Vandalur, Chennai",Vandalur,South Indian,Invalid,450,3,9
https://www.zomato.com/chennai/guna-bhai-tiffin-centre-1-sowcarpet,Guna Bhai Tiffin Centre," 274/380, Mint Street, Sowcarpet, Chennai",Sowcarpet,South Indian,Invalid,150,3.2,9
https://www.zomato.com/chennai/time-pass-snack-pallikaranai,Time Pass Snack," 1, Thulukkanathamman kovil, 1st Main Road, Pallikaranai, Chennai",Pallikaranai,"Street Food, Beverages, Fast Food, Juices, Ice Cream",Invalid,300,2.9,4
https://www.zomato.com/chennai/bhojan-chat-vepery,Bhojan Chat," 75, Vepery High Road, Vepery, Chennai",Vepery,"Street Food, Fast Food",Invalid,200,3.3,11
https://www.zomato.com/chennai/ganesh-tiffin-center-teynampet,Ganesh Tiffin Center," Sri Thyagaraya Road, Opposite Tamil Nadu Information Commission, Teynampet, Chennai",Teynampet,South Indian,Invalid,100,3,8
https://www.zomato.com/chennai/another-kitchen-poonamalle,Another Kitchen," 102/1, Poonamallee High Road, Goparasanallur, Poonamalle, Chennai",Poonamalle,"Cafe, Asian, Chinese",Invalid,1500,3.3,8
https://www.zomato.com/chennai/spice-kitch-n-perungudi,Spice Kitch 'N'," 6, MGR Salai, Near Perungudi Railway Station, Perungudi, Chennai",Perungudi,"Chinese, Biryani",Invalid,300,invalid,invalid
